id_base,tam_ing,genero,tam_labour,tiempo,percepcion,inseguridad,victima,tamano,sector_cod,Año
bog_483_2020,5,2,1,5,3,1,2,4,1,2020
bog_484_2020,5,1,1,4,2,3,2,4,1,2020
bog_485_2020,5,1,3,7,2,3,2,4,1,2020
bog_486_2020,5,1,2,4,2,3,2,4,1,2020
bog_487_2020,5,1,2,4,2,3,2,4,1,2020
bog_488_2020,3,2,1,4,2,3,2,2,7,2020
bog_489_2020,5,1,2,5,2,3,2,4,1,2020
bog_490_2020,5,1,2,3,2,2,2,4,1,2020
bog_491_2020,5,1,2,6,3,2,2,4,1,2020
bog_492_2020,5,2,2,7,3,2,2,4,1,2020
bog_493_2020,5,1,2,7,2,3,1,4,1,2020
bog_494_2020,5,1,2,4,3,3,2,4,1,2020
bog_495_2020,5,2,3,7,1,3,2,4,1,2020
bog_496_2020,5,1,3,5,2,3,2,4,1,2020
bog_497_2020,5,1,2,4,2,2,2,4,1,2020
bog_498_2020,5,1,2,7,3,3,2,4,1,2020
bog_499_2020,5,1,3,1,2,3,2,4,1,2020
bog_500_2020,5,2,2,3,3,,2,4,1,2020
bog_501_2020,5,1,3,5,3,3,2,4,1,2020
bog_502_2020,3,1,2,4,2,,2,2,7,2020
bog_503_2020,5,2,3,7,2,3,1,4,1,2020
bog_504_2020,5,2,2,4,2,2,2,4,1,2020
bog_505_2020,5,1,2,7,2,2,2,4,1,2020
bog_506_2020,3,2,2,5,2,2,2,2,7,2020
bog_507_2020,5,1,3,7,2,3,2,4,1,2020
bog_508_2020,5,2,2,5,2,2,2,4,1,2020
bog_509_2020,5,1,3,2,2,2,2,4,1,2020
bog_510_2020,3,1,3,5,3,2,2,2,7,2020
bog_511_2020,5,1,2,7,3,3,1,4,1,2020
bog_512_2020,5,2,2,3,1,2,2,4,1,2020
bog_513_2020,5,1,3,4,2,3,2,4,1,2020
bog_514_2020,3,1,2,4,3,3,1,2,7,2020
bog_515_2020,5,2,3,5,2,2,2,4,1,2020
bog_516_2020,5,1,2,6,1,3,1,4,1,2020
bog_517_2020,5,2,4,7,2,3,1,4,1,2020
bog_518_2020,3,2,1,6,2,3,2,2,7,2020
bog_519_2020,5,2,2,4,2,3,2,4,1,2020
bog_520_2020,5,2,2,5,3,1,1,4,1,2020
bog_521_2020,5,1,4,7,2,2,2,4,1,2020
bog_522_2020,5,1,2,7,2,3,2,4,1,2020
bog_523_2020,2,2,1,3,2,1,2,1,3,2020
bog_524_2020,2,2,1,2,2,2,2,1,3,2020
bog_525_2020,2,1,1,2,2,3,2,1,3,2020
bog_526_2020,2,2,1,3,2,2,2,1,3,2020
bog_527_2020,2,1,1,4,2,2,2,1,3,2020
bog_528_2020,2,2,1,6,2,3,2,1,3,2020
bog_529_2020,2,2,1,3,3,3,2,1,3,2020
bog_530_2020,2,1,1,4,3,2,2,1,3,2020
bog_531_2020,2,2,1,5,2,3,2,1,3,2020
bog_532_2020,2,1,1,4,2,3,2,1,3,2020
bog_533_2020,2,2,2,3,2,3,1,1,3,2020
bog_534_2020,2,1,1,1,2,3,2,1,3,2020
bog_535_2020,2,2,1,7,2,3,1,1,3,2020
bog_536_2020,2,1,1,3,2,2,2,1,3,2020
bog_537_2020,2,1,1,4,3,3,2,1,3,2020
bog_538_2020,2,1,1,5,2,3,2,1,3,2020
bog_539_2020,2,2,1,7,2,3,2,1,3,2020
bog_540_2020,2,2,1,2,2,2,2,1,3,2020
bog_541_2020,2,1,1,4,3,3,2,1,3,2020
bog_542_2020,2,1,1,4,2,3,2,1,3,2020
bog_543_2020,3,1,1,5,2,2,2,2,7,2020
bog_544_2020,2,2,1,5,3,2,2,1,3,2020
bog_545_2020,2,1,1,5,2,3,1,1,3,2020
bog_546_2020,2,2,1,6,3,3,2,1,3,2020
bog_547_2020,2,1,1,4,1,3,2,1,3,2020
bog_548_2020,2,1,2,5,3,2,2,1,3,2020
bog_549_2020,2,1,1,6,3,3,2,1,3,2020
bog_550_2020,2,1,1,3,2,3,2,1,3,2020
bog_551_2020,2,1,1,6,1,2,2,1,3,2020
bog_552_2020,2,2,1,3,2,3,2,1,3,2020
bog_553_2020,2,2,1,4,2,3,2,1,3,2020
bog_554_2020,2,2,1,6,2,2,2,1,3,2020
bog_555_2020,2,2,1,2,3,2,2,1,3,2020
bog_556_2020,2,2,1,5,2,,2,1,3,2020
bog_557_2020,2,2,1,5,2,3,1,1,3,2020
bog_558_2020,2,1,1,2,2,3,2,1,3,2020
bog_559_2020,2,2,1,7,2,3,2,1,3,2020
bog_560_2020,2,2,1,1,2,3,1,1,3,2020
bog_561_2020,2,2,1,6,2,2,2,1,3,2020
bog_562_2020,2,2,1,4,2,3,2,1,3,2020
bog_563_2020,2,2,1,1,3,1,2,1,3,2020
bog_564_2020,2,2,1,2,2,,1,1,3,2020
bog_565_2020,2,2,1,2,1,2,2,1,3,2020
bog_566_2020,2,1,1,3,3,3,1,1,3,2020
bog_567_2020,2,2,1,2,2,,1,1,3,2020
bog_568_2020,2,1,1,7,2,3,2,1,3,2020
bog_569_2020,2,2,1,1,2,2,1,1,3,2020
bog_570_2020,2,2,1,3,2,3,2,1,3,2020
bog_571_2020,2,2,1,4,2,,2,1,3,2020
bog_572_2020,2,1,1,5,3,2,2,1,3,2020
bog_573_2020,2,2,1,2,2,3,2,1,3,2020
bog_574_2020,2,2,1,4,2,,1,1,3,2020
bog_575_2020,2,2,1,5,2,3,2,1,3,2020
bog_576_2020,2,1,1,2,3,2,2,1,3,2020
bog_577_2020,2,2,1,6,3,3,2,1,3,2020
bog_578_2020,2,2,1,4,2,3,2,1,3,2020
bog_579_2020,2,1,2,1,2,3,1,1,3,2020
bog_580_2020,2,2,1,5,3,2,2,1,3,2020
bog_581_2020,2,2,1,2,2,3,2,1,3,2020
bog_582_2020,2,1,1,1,3,2,1,1,3,2020
bog_583_2020,2,2,1,2,2,2,2,1,3,2020
bog_584_2020,2,1,1,5,3,2,2,1,3,2020
bog_585_2020,2,2,1,2,2,3,1,1,3,2020
bog_586_2020,2,2,1,3,2,2,2,1,3,2020
bog_587_2020,2,1,1,5,2,3,1,1,3,2020
bog_588_2020,2,1,1,7,3,3,2,1,3,2020
bog_589_2020,2,2,1,4,2,3,2,1,3,2020
bog_590_2020,2,1,1,5,2,3,2,1,3,2020
bog_591_2020,3,1,1,6,2,3,2,2,7,2020
bog_592_2020,2,1,1,4,2,1,1,1,3,2020
bog_593_2020,3,2,1,6,2,3,2,2,3,2020
bog_594_2020,3,1,1,4,2,3,2,2,3,2020
bog_595_2020,3,2,1,2,1,3,2,2,3,2020
bog_596_2020,3,1,1,5,2,2,2,2,3,2020
bog_597_2020,3,2,2,7,3,,2,2,3,2020
bog_598_2020,3,2,3,5,2,2,2,2,3,2020
bog_599_2020,3,2,1,7,2,3,2,2,3,2020
bog_600_2020,3,1,1,4,2,2,2,2,3,2020
bog_601_2020,3,2,2,4,2,3,2,2,3,2020
bog_602_2020,3,2,1,5,2,,2,2,3,2020
bog_603_2020,3,1,1,4,2,3,2,2,3,2020
bog_604_2020,3,1,1,6,3,3,2,2,3,2020
bog_605_2020,3,1,2,7,3,3,2,2,3,2020
bog_606_2020,3,1,1,2,2,3,2,2,3,2020
bog_607_2020,3,1,2,5,2,3,2,2,3,2020
bog_608_2020,3,1,2,7,2,3,2,2,3,2020
bog_609_2020,3,2,2,5,3,2,1,2,3,2020
bog_610_2020,3,2,1,3,2,3,2,2,3,2020
bog_611_2020,3,1,1,7,3,2,2,2,3,2020
bog_612_2020,3,1,1,5,2,3,2,2,3,2020
bog_613_2020,3,2,2,3,2,,1,2,7,2020
bog_614_2020,3,2,1,5,2,3,2,2,3,2020
bog_615_2020,3,2,1,2,2,3,2,2,3,2020
bog_616_2020,3,1,1,4,2,3,1,2,3,2020
bog_617_2020,3,1,2,5,2,,1,2,3,2020
bog_618_2020,3,2,1,6,3,3,2,2,3,2020
bog_619_2020,3,1,3,7,3,2,2,2,3,2020
bog_620_2020,3,1,1,4,2,2,2,2,3,2020
bog_621_2020,3,1,2,4,2,3,2,2,3,2020
bog_622_2020,3,2,2,6,2,2,2,2,3,2020
bog_623_2020,3,1,1,4,2,3,1,2,3,2020
bog_624_2020,3,2,1,4,2,2,2,2,3,2020
bog_625_2020,3,1,2,6,2,2,1,2,3,2020
bog_626_2020,3,1,1,6,3,3,2,2,3,2020
bog_627_2020,3,1,1,6,3,2,2,2,3,2020
bog_628_2020,3,1,2,7,3,3,1,2,3,2020
bog_629_2020,3,1,2,4,2,3,2,2,7,2020
bog_630_2020,3,2,1,7,2,3,1,2,3,2020
bog_631_2020,3,2,2,5,2,2,1,2,3,2020
bog_632_2020,3,1,1,4,3,3,2,2,3,2020
bog_633_2020,3,2,2,5,3,3,2,2,3,2020
bog_634_2020,3,2,1,6,2,3,2,2,3,2020
bog_635_2020,3,1,2,5,1,2,2,2,3,2020
bog_636_2020,3,2,2,5,2,2,2,2,3,2020
bog_637_2020,3,1,1,3,2,2,2,2,3,2020
bog_638_2020,3,2,1,7,3,3,1,2,3,2020
bog_639_2020,3,2,2,6,2,,1,2,3,2020
bog_640_2020,3,1,1,5,2,3,1,2,3,2020
bog_641_2020,3,2,1,3,2,2,2,2,3,2020
bog_642_2020,3,2,1,5,2,3,2,2,3,2020
bog_643_2020,3,1,2,7,1,3,2,2,3,2020
bog_644_2020,3,2,1,4,2,1,2,2,7,2020
bog_645_2020,3,2,3,6,2,3,2,2,3,2020
bog_646_2020,3,1,2,4,2,3,2,2,3,2020
bog_647_2020,3,2,1,6,3,,2,2,3,2020
bog_648_2020,3,1,1,3,2,3,1,2,3,2020
bog_649_2020,3,1,1,5,2,2,2,2,3,2020
bog_650_2020,3,2,2,5,2,3,2,2,3,2020
bog_651_2020,3,1,1,6,3,2,2,2,3,2020
bog_652_2020,3,2,2,6,2,2,2,2,3,2020
bog_653_2020,3,2,1,3,2,2,2,2,3,2020
bog_654_2020,3,2,2,3,2,3,2,2,7,2020
bog_655_2020,3,2,1,3,2,3,2,2,3,2020
bog_656_2020,3,2,2,6,1,3,2,2,3,2020
bog_657_2020,3,1,2,6,2,2,2,2,3,2020
bog_658_2020,3,1,2,4,3,2,2,2,3,2020
bog_659_2020,3,1,1,3,2,3,2,2,3,2020
bog_660_2020,3,1,1,6,3,2,2,2,3,2020
bog_661_2020,3,1,1,7,2,1,2,2,3,2020
bog_662_2020,3,1,3,7,2,3,1,2,3,2020
bog_663_2020,3,2,2,4,2,3,1,2,3,2020
bog_664_2020,3,1,1,5,3,3,2,2,3,2020
bog_665_2020,3,1,1,4,2,3,2,2,3,2020
bog_666_2020,3,1,2,4,3,3,1,2,3,2020
bog_667_2020,3,2,1,6,3,2,2,2,3,2020
bog_668_2020,3,2,1,7,2,2,2,2,3,2020
bog_669_2020,3,1,1,7,2,3,2,2,3,2020
bog_670_2020,3,1,2,4,1,3,2,2,3,2020
bog_671_2020,4,1,2,7,3,3,1,3,3,2020
bog_672_2020,4,1,2,5,2,3,2,3,3,2020
bog_673_2020,4,1,2,6,2,,1,3,3,2020
bog_674_2020,4,2,2,4,3,2,2,3,3,2020
bog_675_2020,3,2,1,6,2,2,2,2,7,2020
bog_676_2020,4,1,3,7,3,2,2,3,3,2020
bog_677_2020,4,1,2,4,3,3,2,3,3,2020
bog_678_2020,4,2,3,5,2,3,2,3,3,2020
bog_679_2020,3,2,2,4,3,2,2,2,7,2020
bog_680_2020,4,1,3,6,2,3,2,3,3,2020
bog_681_2020,4,2,1,7,3,3,2,3,3,2020
bog_682_2020,4,2,3,4,3,3,2,3,3,2020
bog_683_2020,4,1,1,3,2,2,2,3,3,2020
bog_684_2020,4,2,2,2,2,3,2,3,3,2020
bog_685_2020,4,1,3,7,2,3,1,3,3,2020
bog_686_2020,4,2,2,7,2,3,2,3,3,2020
bog_687_2020,4,2,2,7,2,3,2,3,3,2020
bog_688_2020,3,1,1,3,2,2,2,2,7,2020
bog_689_2020,4,2,2,2,3,2,1,3,3,2020
bog_690_2020,4,2,2,5,3,3,2,3,3,2020
bog_691_2020,4,1,2,7,3,3,1,3,3,2020
bog_692_2020,4,1,3,7,2,3,2,3,3,2020
bog_693_2020,3,2,1,4,2,2,1,2,7,2020
bog_694_2020,4,2,3,7,3,3,2,3,3,2020
bog_695_2020,4,2,3,4,3,3,2,3,3,2020
bog_696_2020,4,2,1,2,2,2,2,3,3,2020
bog_697_2020,4,1,1,7,3,,2,3,3,2020
bog_698_2020,4,2,3,3,2,3,2,3,3,2020
bog_699_2020,4,2,3,3,1,3,2,3,3,2020
bog_700_2020,4,1,3,6,2,3,2,3,3,2020
bog_701_2020,4,2,2,2,3,3,2,3,3,2020
bog_702_2020,4,1,2,5,2,3,2,3,3,2020
bog_703_2020,4,2,3,4,2,2,1,3,3,2020
bog_704_2020,4,1,1,4,2,3,2,3,3,2020
bog_705_2020,4,1,2,4,3,3,2,3,3,2020
bog_706_2020,4,2,2,7,2,3,2,3,3,2020
bog_707_2020,4,1,2,5,2,3,2,3,3,2020
bog_708_2020,4,1,3,7,2,2,2,3,3,2020
bog_709_2020,4,1,2,5,2,2,2,3,3,2020
bog_710_2020,4,2,2,7,2,2,1,3,3,2020
bog_711_2020,3,2,2,3,2,3,2,2,7,2020
bog_712_2020,4,2,2,4,2,2,2,3,3,2020
bog_713_2020,4,2,2,2,2,3,2,3,3,2020
bog_714_2020,4,2,3,7,2,3,2,3,3,2020
bog_715_2020,4,1,2,4,3,,1,3,3,2020
bog_716_2020,4,1,1,4,2,2,2,3,3,2020
bog_717_2020,4,2,2,7,3,2,1,3,3,2020
bog_718_2020,4,1,2,5,1,1,2,3,3,2020
bog_719_2020,4,2,2,7,3,3,2,3,3,2020
bog_720_2020,4,1,1,5,3,,2,3,3,2020
bog_721_2020,4,1,2,4,2,3,1,3,3,2020
bog_722_2020,4,2,2,4,2,2,2,3,3,2020
bog_723_2020,4,2,1,6,3,3,2,3,3,2020
bog_724_2020,4,1,2,7,2,3,1,3,3,2020
bog_725_2020,3,2,2,6,2,3,2,2,7,2020
bog_726_2020,4,2,3,7,3,3,1,3,3,2020
bog_727_2020,4,1,2,6,1,2,2,3,3,2020
bog_728_2020,4,2,1,5,2,2,1,3,3,2020
bog_729_2020,4,2,1,3,2,,2,3,3,2020
bog_730_2020,4,2,2,4,3,2,2,3,3,2020
bog_731_2020,4,1,3,5,2,2,2,3,3,2020
bog_732_2020,4,1,2,7,3,3,2,3,3,2020
bog_733_2020,4,1,2,4,3,3,1,3,3,2020
bog_734_2020,4,2,2,7,3,2,2,3,3,2020
bog_735_2020,4,1,2,4,3,3,2,3,3,2020
bog_736_2020,3,1,1,5,3,3,2,2,7,2020
bog_737_2020,5,2,3,2,2,2,2,4,3,2020
bog_738_2020,5,2,2,2,2,3,2,4,3,2020
bog_739_2020,5,1,2,3,3,3,2,4,3,2020
bog_740_2020,5,1,3,7,2,3,2,4,3,2020
bog_741_2020,5,1,3,4,3,3,2,4,3,2020
bog_742_2020,5,2,3,7,1,3,2,4,3,2020
bog_743_2020,5,1,3,7,2,2,2,4,3,2020
bog_744_2020,5,1,3,6,1,1,2,4,3,2020
bog_745_2020,5,1,3,6,2,3,2,4,3,2020
bog_746_2020,3,1,2,6,2,3,2,2,7,2020
bog_747_2020,5,2,3,6,2,,1,4,3,2020
bog_748_2020,5,1,3,7,3,2,2,4,3,2020
bog_749_2020,5,2,3,5,2,3,1,4,3,2020
bog_750_2020,5,1,3,7,2,2,2,4,3,2020
bog_751_2020,5,2,3,5,3,3,2,4,3,2020
bog_752_2020,3,2,1,5,1,2,2,2,7,2020
bog_753_2020,5,1,2,2,2,1,2,4,3,2020
bog_754_2020,5,1,4,7,2,,1,4,3,2020
bog_755_2020,5,1,4,2,2,3,2,4,3,2020
bog_756_2020,5,1,4,7,2,2,2,4,3,2020
bog_757_2020,5,2,2,2,2,3,2,4,3,2020
bog_758_2020,5,2,2,4,1,3,2,4,3,2020
bog_759_2020,5,2,4,7,3,3,2,4,3,2020
bog_760_2020,5,1,4,7,3,2,2,4,3,2020
bog_761_2020,5,2,3,7,1,1,2,4,3,2020
bog_762_2020,5,2,4,7,2,3,2,4,3,2020
bog_763_2020,5,2,4,7,2,3,1,4,3,2020
bog_764_2020,5,1,1,7,2,,1,4,3,2020
bog_765_2020,3,2,1,6,2,,1,2,7,2020
bog_766_2020,5,1,2,4,3,3,2,4,3,2020
bog_767_2020,5,1,3,6,2,3,2,4,3,2020
bog_768_2020,5,2,2,5,1,2,1,4,3,2020
bog_769_2020,5,2,2,7,3,3,1,4,3,2020
bog_770_2020,5,2,3,7,2,2,2,4,3,2020
bog_771_2020,5,1,3,7,3,3,1,4,3,2020
bog_772_2020,5,1,3,3,2,2,2,4,3,2020
bog_773_2020,5,1,4,7,1,3,1,4,3,2020
bog_774_2020,5,2,4,7,3,1,1,4,3,2020
bog_775_2020,5,1,4,5,2,3,2,4,3,2020
bog_776_2020,5,1,4,2,2,3,1,4,3,2020
bog_777_2020,3,2,1,3,3,,2,2,7,2020
bog_778_2020,5,1,3,7,2,3,1,4,3,2020
bog_779_2020,5,2,4,4,3,3,1,4,3,2020
bog_780_2020,5,2,3,7,2,3,2,4,3,2020
bog_781_2020,5,1,3,7,2,2,2,4,3,2020
bog_782_2020,2,2,1,2,2,3,1,1,7,2020
bog_783_2020,2,1,1,5,2,2,2,1,7,2020
bog_784_2020,2,2,1,2,2,2,2,1,7,2020
bog_785_2020,2,1,1,5,2,2,1,1,7,2020
bog_786_2020,2,1,1,4,2,2,2,1,7,2020
bog_787_2020,2,1,1,3,2,3,2,1,7,2020
bog_788_2020,2,2,1,5,2,3,2,1,7,2020
bog_789_2020,2,1,1,6,2,3,2,1,7,2020
bog_790_2020,2,2,1,3,2,3,2,1,7,2020
bog_791_2020,2,2,1,4,3,2,2,1,7,2020
bog_792_2020,2,1,1,5,2,2,2,1,7,2020
bog_793_2020,2,1,1,2,2,3,2,1,7,2020
bog_794_2020,2,2,1,3,2,2,2,1,7,2020
bog_795_2020,4,2,2,3,2,3,2,3,7,2020
bog_796_2020,2,2,1,3,1,,2,1,7,2020
bog_797_2020,2,2,1,1,2,2,2,1,7,2020
bog_798_2020,2,2,1,5,2,2,2,1,7,2020
bog_799_2020,2,2,1,6,3,2,2,1,7,2020
bog_800_2020,2,1,1,5,2,2,2,1,7,2020
bog_801_2020,2,2,1,2,3,,2,1,7,2020
bog_802_2020,2,1,2,2,2,3,2,1,7,2020
bog_803_2020,2,2,1,2,3,2,2,1,7,2020
bog_804_2020,2,1,1,4,2,2,2,1,7,2020
bog_805_2020,2,2,1,3,2,3,2,1,7,2020
bog_806_2020,2,2,1,3,3,2,2,1,7,2020
bog_807_2020,2,2,1,7,2,2,2,1,7,2020
bog_808_2020,2,2,1,2,3,2,2,1,7,2020
bog_809_2020,2,2,1,2,3,2,2,1,7,2020
bog_810_2020,2,2,1,4,2,3,2,1,7,2020
bog_811_2020,2,2,1,1,2,2,2,1,7,2020
bog_812_2020,4,1,2,7,2,3,2,3,7,2020
bog_813_2020,2,1,1,7,3,2,2,1,7,2020
bog_814_2020,2,1,1,5,2,2,1,1,7,2020
bog_815_2020,2,2,1,4,2,3,1,1,7,2020
bog_816_2020,2,1,1,3,3,3,2,1,7,2020
bog_817_2020,2,2,1,4,3,1,2,1,7,2020
bog_818_2020,2,2,2,5,3,2,2,1,7,2020
bog_819_2020,2,1,1,4,2,,2,1,7,2020
bog_820_2020,2,2,1,1,2,2,2,1,7,2020
bog_821_2020,2,2,1,5,3,2,2,1,7,2020
bog_822_2020,2,2,1,4,2,3,2,1,7,2020
bog_823_2020,4,1,2,7,2,3,2,3,7,2020
bog_824_2020,2,2,1,2,2,3,2,1,7,2020
bog_825_2020,2,2,1,2,3,,1,1,7,2020
bog_826_2020,2,2,2,5,2,2,1,1,7,2020
bog_827_2020,4,1,2,6,1,2,2,3,7,2020
bog_828_2020,3,1,2,7,2,3,2,2,7,2020
bog_829_2020,3,2,1,4,3,2,2,2,7,2020
bog_830_2020,3,2,1,5,2,,2,2,7,2020
bog_831_2020,3,1,1,3,2,2,2,2,7,2020
bog_832_2020,3,1,1,6,2,2,2,2,7,2020
bog_833_2020,3,1,1,7,3,3,2,2,7,2020
bog_834_2020,3,2,2,5,3,2,2,2,7,2020
bog_835_2020,3,1,1,6,2,2,2,2,7,2020
bog_836_2020,3,2,1,7,3,,2,2,7,2020
bog_837_2020,3,1,1,3,2,3,2,2,7,2020
bog_838_2020,3,2,2,4,1,1,2,2,7,2020
bog_839_2020,3,1,2,7,2,3,2,2,7,2020
bog_840_2020,3,1,2,6,3,3,2,2,7,2020
bog_841_2020,3,1,1,4,2,3,2,2,7,2020
bog_842_2020,3,1,2,4,3,2,2,2,7,2020
bog_843_2020,3,2,1,6,2,2,2,2,7,2020
bog_844_2020,3,1,1,5,3,2,2,2,7,2020
bog_845_2020,3,2,1,4,2,1,2,2,7,2020
bog_846_2020,3,1,2,5,3,2,2,2,7,2020
bog_847_2020,3,2,2,4,2,,1,2,7,2020
bog_848_2020,3,1,2,4,2,2,2,2,7,2020
bog_849_2020,3,1,2,2,1,2,1,2,7,2020
bog_850_2020,3,1,1,3,2,3,1,2,7,2020
bog_851_2020,3,2,1,4,3,2,2,2,7,2020
bog_852_2020,3,1,1,3,3,3,2,2,7,2020
bog_853_2020,3,1,1,3,3,2,2,2,7,2020
bog_854_2020,3,1,1,4,3,3,2,2,7,2020
bog_855_2020,3,2,2,2,2,,2,2,7,2020
bog_856_2020,3,1,2,4,1,2,2,2,7,2020
bog_857_2020,3,2,1,4,2,2,2,2,7,2020
bog_858_2020,3,2,1,7,2,3,2,2,7,2020
bog_859_2020,3,1,2,4,3,2,2,2,7,2020
bog_860_2020,3,1,1,5,2,3,2,2,7,2020
bog_861_2020,3,1,3,4,3,2,2,2,7,2020
bog_862_2020,3,2,1,5,2,3,2,2,7,2020
bog_863_2020,3,1,1,7,2,2,2,2,7,2020
bog_864_2020,4,1,2,3,2,2,2,3,7,2020
bog_865_2020,3,1,2,5,2,2,2,2,7,2020
bog_866_2020,3,2,1,3,3,,2,2,7,2020
bog_867_2020,3,1,1,4,3,2,2,2,7,2020
bog_868_2020,3,2,1,6,3,3,2,2,7,2020
bog_869_2020,4,2,2,5,2,3,1,3,7,2020
bog_870_2020,4,1,2,7,3,1,2,3,7,2020
bog_871_2020,4,2,2,7,2,3,2,3,7,2020
bog_872_2020,4,1,2,7,3,3,2,3,7,2020
bog_873_2020,4,1,2,7,2,3,1,3,7,2020
bog_874_2020,4,2,2,4,2,2,2,3,7,2020
bog_875_2020,4,2,2,5,3,2,2,3,7,2020
bog_876_2020,4,1,3,6,2,2,2,3,7,2020
bog_877_2020,4,1,2,7,3,2,2,3,7,2020
bog_878_2020,4,1,2,7,2,2,2,3,7,2020
bog_879_2020,4,2,2,4,2,3,2,3,7,2020
bog_880_2020,4,2,2,3,3,2,2,3,7,2020
bog_881_2020,4,2,2,5,2,2,2,3,7,2020
bog_882_2020,4,1,2,4,2,3,2,3,7,2020
bog_883_2020,4,2,2,4,2,3,2,3,7,2020
bog_884_2020,4,1,3,6,2,3,2,3,7,2020
bog_885_2020,4,1,2,7,3,3,2,3,7,2020
bog_886_2020,4,1,2,7,3,3,2,3,7,2020
bog_887_2020,4,1,2,5,2,3,2,3,7,2020
bog_888_2020,4,2,2,5,3,3,2,3,7,2020
bog_889_2020,4,1,3,7,2,2,1,3,7,2020
bog_890_2020,4,1,2,7,2,3,2,3,7,2020
bog_891_2020,4,2,3,7,3,3,2,3,7,2020
bog_892_2020,4,1,2,4,3,3,2,3,7,2020
bog_893_2020,4,1,3,7,2,2,2,3,7,2020
bog_894_2020,4,1,1,6,3,2,2,3,7,2020
bog_895_2020,4,1,2,7,2,3,2,3,7,2020
bog_896_2020,4,1,2,7,2,3,2,3,7,2020
bog_897_2020,4,2,2,4,3,2,1,3,7,2020
bog_898_2020,4,1,2,3,3,2,2,3,7,2020
bog_899_2020,4,2,3,3,2,1,2,3,7,2020
bog_900_2020,4,1,2,7,2,3,2,3,7,2020
bog_901_2020,4,2,2,5,3,2,2,3,7,2020
bog_902_2020,4,1,3,5,2,2,2,3,7,2020
bog_903_2020,4,1,2,4,2,2,2,3,7,2020
bog_904_2020,4,2,2,7,1,2,1,3,7,2020
bog_905_2020,4,1,2,3,2,2,2,3,7,2020
bog_906_2020,4,1,2,6,2,3,2,3,7,2020
bog_907_2020,4,1,2,2,2,3,2,3,7,2020
bog_908_2020,4,1,2,5,1,1,2,3,7,2020
bog_909_2020,4,2,2,4,3,3,2,3,7,2020
bog_910_2020,4,1,2,4,2,3,2,3,7,2020
bog_911_2020,4,2,2,2,3,2,2,3,7,2020
bog_912_2020,4,1,2,6,3,3,2,3,7,2020
bog_913_2020,5,2,4,6,2,2,2,4,7,2020
bog_914_2020,5,2,3,6,3,2,2,4,7,2020
bog_915_2020,5,2,4,5,3,2,2,4,7,2020
bog_916_2020,5,1,3,5,3,2,2,4,7,2020
bog_917_2020,5,1,2,7,2,2,2,4,7,2020
bog_918_2020,5,2,4,6,3,2,2,4,7,2020
bog_919_2020,5,1,2,5,2,2,2,4,7,2020
bog_920_2020,5,1,4,7,2,3,2,4,7,2020
bog_921_2020,5,1,2,5,3,2,2,4,7,2020
bog_922_2020,5,2,3,4,3,2,2,4,7,2020
bog_923_2020,5,1,2,7,2,,2,4,7,2020
bog_924_2020,4,2,2,6,2,3,2,3,7,2020
bog_925_2020,5,1,4,7,2,3,2,4,7,2020
bog_926_2020,5,1,4,7,2,2,2,4,7,2020
bog_927_2020,5,1,2,7,2,3,2,4,7,2020
bog_928_2020,4,1,2,4,2,3,2,3,7,2020
bog_929_2020,5,2,4,6,2,3,2,4,7,2020
bog_930_2020,5,1,3,6,3,3,2,4,7,2020
bog_931_2020,5,2,3,5,2,2,2,4,7,2020
bog_932_2020,5,1,4,6,3,2,2,4,7,2020
bog_933_2020,5,2,1,4,3,2,2,4,7,2020
bog_934_2020,5,2,2,4,2,2,2,4,7,2020
bog_935_2020,5,2,1,3,2,2,2,4,7,2020
bog_936_2020,5,2,2,6,2,2,2,4,7,2020
bog_937_2020,5,1,1,2,3,3,2,4,7,2020
bog_938_2020,5,1,4,7,1,3,2,4,7,2020
bog_939_2020,5,2,3,7,2,2,2,4,7,2020
bog_940_2020,5,1,3,4,3,2,2,4,7,2020
bog_941_2020,2,2,1,2,1,2,2,1,2,2020
bog_942_2020,2,2,1,3,2,2,2,1,2,2020
bog_943_2020,2,2,1,4,2,3,2,1,2,2020
bog_944_2020,4,2,2,4,2,3,2,3,7,2020
bog_945_2020,2,2,2,1,2,3,1,1,2,2020
bog_946_2020,2,1,1,3,2,3,2,1,2,2020
bog_947_2020,2,2,1,2,3,,2,1,2,2020
bog_948_2020,2,2,1,4,2,3,2,1,2,2020
bog_949_2020,2,2,1,4,3,3,1,1,2,2020
bog_950_2020,2,2,1,4,3,1,2,1,2,2020
bog_951_2020,2,2,1,5,2,2,2,1,2,2020
bog_952_2020,2,2,1,2,2,,2,1,2,2020
bog_953_2020,2,1,1,5,2,3,2,1,2,2020
bog_954_2020,2,2,1,4,1,2,2,1,2,2020
bog_955_2020,2,2,1,6,2,3,2,1,2,2020
bog_956_2020,2,1,1,2,2,3,2,1,2,2020
bog_957_2020,2,2,1,5,2,3,2,1,2,2020
bog_958_2020,2,2,1,5,2,2,2,1,2,2020
bog_959_2020,2,2,1,1,3,2,2,1,2,2020
bog_960_2020,2,1,2,5,3,2,2,1,2,2020
bog_961_2020,2,1,1,4,2,3,2,1,2,2020
bog_962_2020,2,1,1,3,2,3,2,1,2,2020
bog_963_2020,2,2,1,2,2,2,2,1,2,2020
bog_964_2020,2,2,1,1,2,3,2,1,2,2020
