ID,Localidad,UPL,P131_1,P131_2,P131_3,P131_4,P131_5,P131_6,P131_7,P131_8,P131_9,P131_10,P131_11,P131_12,P131_13,P131_14,P131_15,P131_16,P131_17,P131_18,P131_19,P131_20,P131_21,P131_22,P133_1,P133_2,P133_3,P133_4,P133_5,P133_6,P133_7,P133_8,P133_9,P133_10,P133_11,P133_12,P133_13,P134_1,P134_2,P134_3,P134_4,P134_5,P134_6,P134_7,P134_8,P134_9,P134_10,P134_11,P134_12,P130_1,P130_2,P130_3,P130_4,P130_5,P130_6,P130_7,P130_8,P130_9,P130_10,P130_11,P130_12,P130_13,P130_14,P130_15,P130_16,P130_17,P130_18,P130_19,P130_20,P130_21,P130_22,P130_23,P130_24,P130_25,P130_26,P130_27,P8_1,P8_2,P8_3,P152,P800,P801,REDAD,P802,FACTOR_1,FACTOR_2,P129
14418,15,16,3,3,2,3,3,3,3,3,3,4,5,3,4,5,4,3,3,4,3,3,3,4,2,1,2,2,1,2,2,2,2,1,2,2,99,1.0,,3.0,,5.0,,,,,,,,4,3,3,3,3,3,2,3,3,3,3,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,2,,,,3,1,70,6,3,118.62268526503578,133.18506554300114,1
14419,15,16,3,3,3,2,4,2,3,3,2,3,3,3,3,3,3,2,3,99,3,99,4,4,99,1,2,2,2,2,2,99,99,99,99,99,99,1.0,,3.0,4.0,,,,,,,,,3,1,4,5,5,3,4,3,3,4,3,3,3,2,3,4,3,4,3,2,2,3,3,4,3,2,3,3.0,3.0,3.0,3,2,55,4,3,60.43237123117283,133.18506554300114,3
14420,15,16,2,3,3,4,1,4,3,4,4,3,4,3,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,99,99,1,99,2,1,2,,,3.0,4.0,5.0,,,,,,,,4,4,3,2,4,3,3,3,2,3,3,2,3,4,3,3,2,99,4,3,4,4,4,4,4,3,3,,,,3,1,55,4,3,72.67816576341359,133.18506554300114,5
14421,15,16,4,4,3,3,3,3,99,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,1,1,1,99,99,99,99,1,1,1,1,1,99,1.0,2.0,,4.0,,,,,,,,,4,3,3,3,4,99,99,99,99,99,4,4,4,3,5,4,4,4,4,4,4,3,3,3,4,5,5,,,,3,2,50,4,3,60.43237123117283,133.18506554300114,5
14422,15,16,4,3,3,3,3,4,3,4,4,3,3,3,4,3,4,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,2,2,1,99,1.0,,,4.0,5.0,,,,,,,,4,4,3,4,4,5,5,5,3,4,4,4,3,4,4,4,3,99,4,3,4,3,3,3,3,3,3,3.0,4.0,4.0,3,1,52,4,3,72.67816576341359,133.18506554300114,5
14423,15,16,3,3,4,3,3,3,2,4,99,4,4,3,3,4,3,4,3,99,3,3,3,99,2,1,2,1,2,2,1,1,1,2,2,2,2,1.0,,,4.0,,,7.0,,,,,,4,3,3,3,4,3,2,4,2,4,3,3,2,3,3,3,3,4,2,5,4,3,4,4,3,3,4,,,,3,2,44,3,4,49.791417454550725,133.18506554300114,4
14424,15,16,4,3,3,3,1,3,3,3,3,3,3,3,99,3,3,3,3,3,2,2,2,3,2,1,2,1,2,2,1,1,1,2,2,99,99,,,3.0,,,,7.0,,,,99.0,9.0,3,3,3,3,2,1,1,2,2,2,2,3,99,3,3,3,3,99,2,1,1,1,2,2,3,3,3,,,,1,2,39,3,4,49.791417454550725,133.18506554300114,2
14425,15,16,2,2,3,2,1,3,3,2,2,3,3,3,4,2,3,2,2,3,2,3,3,3,1,1,2,99,1,1,1,1,1,2,99,1,2,,,3.0,,5.0,,,,,10.0,,,3,3,3,3,2,3,3,3,3,3,4,3,4,3,3,4,3,3,2,3,4,3,2,2,3,3,3,3.0,2.0,3.0,1,1,42,3,3,53.616364617501375,133.18506554300114,4
14426,15,16,2,3,99,1,1,2,3,2,4,2,4,1,5,3,5,3,2,99,3,4,4,5,99,1,2,1,99,1,1,1,1,2,2,1,99,1.0,2.0,,4.0,,,,,,,,,4,3,99,99,1,2,3,2,5,3,2,3,5,3,4,4,2,99,2,2,5,2,3,4,2,4,3,,,,3,1,72,6,3,118.62268526503578,133.18506554300114,5
14427,15,16,3,3,3,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,99,99,99,99,99,1,1,1,1,1,99,2,2,,2.0,,,5.0,,7.0,,,,,,4,4,4,3,2,3,3,4,4,3,3,3,4,3,4,3,3,3,2,3,4,3,2,3,3,3,3,,,,1,1,25,2,3,46.12647681894904,133.18506554300114,5
14428,15,16,4,2,3,1,1,99,99,99,99,3,4,4,3,3,4,2,2,99,2,4,2,99,1,1,1,1,1,1,1,1,2,99,1,99,99,1.0,2.0,3.0,,,,,,,,,,3,3,4,3,3,99,99,99,99,3,3,4,3,4,3,4,3,3,2,2,4,2,4,2,4,4,2,,,,3,1,32,2,3,46.12647681894904,133.18506554300114,3
14429,15,16,2,2,2,2,1,3,99,3,99,2,3,2,99,3,2,2,4,2,2,3,2,99,99,99,99,99,2,1,1,1,2,2,99,1,2,1.0,,3.0,,5.0,,,,,,,,3,3,3,2,1,3,99,3,99,3,3,3,99,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3.0,3.0,3.0,1,2,33,2,3,41.82284204961352,133.18506554300114,5
14430,15,16,2,2,3,3,1,3,3,3,3,3,3,3,4,3,3,3,2,3,2,3,3,3,2,99,2,99,2,1,2,2,2,1,99,2,2,,2.0,,,5.0,,7.0,,,,,,4,4,4,3,2,4,3,3,3,3,4,4,4,3,3,3,3,3,2,2,4,3,3,3,3,3,4,3.0,3.0,3.0,1,2,49,4,5,60.43237123117283,133.18506554300114,4
14431,15,16,2,2,2,2,1,3,3,3,3,3,2,2,4,3,3,2,3,3,2,4,2,3,2,1,2,99,2,1,1,1,2,1,99,2,2,,2.0,,4.0,,,7.0,,,,,,3,3,4,3,2,3,3,3,3,3,4,4,4,3,4,2,3,3,2,1,4,3,2,2,3,3,4,,,,1,2,44,3,4,49.791417454550725,133.18506554300114,4
14432,15,16,2,2,2,1,1,1,1,1,1,1,1,1,3,2,2,3,3,1,1,3,2,1,1,1,2,1,2,2,1,1,1,1,2,1,2,,,3.0,,,,,8.0,,10.0,,,2,3,2,2,1,1,1,2,1,2,2,2,3,2,3,3,3,2,2,1,2,2,1,2,2,3,2,,,,5,2,20,1,5,50.96914023770001,133.18506554300114,4
14433,15,16,3,2,3,1,1,3,3,4,3,3,3,3,5,3,5,2,1,3,2,5,4,3,2,2,2,2,2,2,1,1,1,1,2,1,2,1.0,2.0,,,,,7.0,,,,,,3,3,4,4,3,2,3,4,5,5,5,4,5,3,4,3,4,5,3,3,5,3,3,4,2,2,4,2.0,2.0,2.0,1,1,43,3,3,53.616364617501375,133.18506554300114,3
14434,15,16,3,3,3,3,1,3,3,4,2,2,3,2,4,3,3,3,2,99,2,99,2,99,2,1,99,2,2,99,1,2,1,2,99,2,2,1.0,,3.0,,,,,,,,99.0,10.0,3,3,3,3,2,3,99,3,99,99,99,99,4,3,4,4,4,99,3,2,99,3,2,2,99,3,3,2.0,2.0,4.0,1,1,28,2,3,46.12647681894904,133.18506554300114,3
14435,15,16,3,99,99,3,1,4,4,3,3,99,99,99,4,3,3,4,4,2,4,4,4,3,1,1,1,99,1,1,1,1,2,1,99,1,2,,2.0,,,,,7.0,,,10.0,,,3,3,3,3,1,4,4,4,4,99,99,99,4,3,3,3,3,2,4,4,5,3,2,3,3,3,4,2.0,3.0,3.0,1,2,56,5,5,96.42484738670795,133.18506554300114,5
14436,15,16,2,3,3,3,3,3,3,2,2,3,2,2,4,3,2,3,2,99,2,2,2,1,2,99,1,1,2,2,1,1,1,1,2,1,2,,2.0,,,,,7.0,,9.0,,,,3,3,3,2,1,2,3,4,4,3,3,3,4,3,3,4,2,3,3,99,99,2,3,2,3,3,3,2.0,2.0,2.0,1,2,56,5,3,96.42484738670795,133.18506554300114,4
14437,15,16,3,3,2,2,3,2,3,4,4,4,4,3,3,3,3,3,3,4,99,99,99,99,1,1,1,1,1,1,1,1,1,1,1,1,99,1.0,,,4.0,5.0,,,,,,,,3,3,3,2,3,4,4,5,4,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,3,3,3,2.0,2.0,1.0,3,1,27,2,3,46.12647681894904,133.18506554300114,3
14438,15,16,4,4,4,3,3,4,4,99,99,4,4,3,4,4,3,3,3,3,3,3,3,99,2,99,99,99,99,99,99,99,1,2,99,99,2,,2.0,3.0,,5.0,,,,,,,,3,3,4,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,2,4,4,3,2,3,99,99,99,,,,3,1,53,4,4,72.67816576341359,133.18506554300114,4
14439,15,16,4,4,4,3,3,3,99,99,99,4,4,4,4,4,4,3,3,4,99,99,99,99,1,1,1,1,1,1,1,1,1,1,1,99,2,1.0,2.0,,4.0,,,,,,,,,3,3,3,2,3,99,99,99,99,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,99,99,99,,,,3,1,56,5,4,77.73529720712304,133.18506554300114,5
14440,15,16,3,3,3,2,2,99,99,99,99,4,4,4,3,2,4,4,4,4,3,3,3,99,1,1,1,1,1,1,1,1,2,2,2,1,99,,2.0,3.0,4.0,,,,,,,,,2,4,3,3,2,99,99,99,99,4,3,3,4,2,3,4,5,4,2,2,3,2,2,2,99,3,99,,,,3,1,44,3,3,53.616364617501375,133.18506554300114,5
14441,15,16,3,3,3,4,2,5,4,5,5,3,4,3,3,4,5,5,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1.0,,,4.0,,6.0,,,,,,,3,3,3,3,2,5,4,4,4,4,3,3,4,2,4,4,3,4,3,3,4,4,2,3,4,4,3,1.0,3.0,3.0,3,1,58,5,2,77.73529720712304,133.18506554300114,5
14442,15,16,3,3,4,4,3,3,5,5,5,3,4,4,4,2,3,4,3,3,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,,,4.0,,6.0,,,,,,,3,3,2,2,2,4,4,4,4,2,3,3,3,3,4,4,4,4,2,2,3,2,3,2,5,3,3,2.0,3.0,3.0,3,2,28,2,3,41.82284204961352,133.18506554300114,3
14443,15,16,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,4,4,99,99,99,99,99,99,99,99,99,99,99,99,99,1.0,2.0,,,5.0,,,,,,,,3,2,3,2,2,3,99,99,99,5,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,99,,,,1,1,33,2,3,46.12647681894904,133.18506554300114,5
14444,15,16,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,99,1,1,1,2,2,1,2,1.0,,3.0,,,,7.0,,,,,,3,2,3,2,2,5,5,5,5,4,4,4,4,4,5,5,4,3,3,1,1,2,2,2,3,3,3,1.0,3.0,2.0,1,2,30,2,4,41.82284204961352,133.18506554300114,5
14445,15,16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,99,1,1,1,1,1,1,2,2,1,99,1.0,,3.0,,5.0,,,,,,,,4,4,3,4,4,5,5,5,5,3,4,3,4,4,4,4,4,4,3,5,5,4,4,4,4,4,4,3.0,5.0,3.0,1,2,35,2,3,41.82284204961352,133.18506554300114,5
14446,15,16,4,4,4,4,4,4,99,99,99,4,4,4,4,4,4,4,4,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1.0,2.0,,,,,7.0,,,,,,4,4,4,4,2,99,99,99,99,4,4,4,4,4,3,4,3,4,3,99,99,99,99,99,99,99,99,,,,3,1,23,1,3,58.75876355704661,133.18506554300114,5
14447,15,16,3,3,3,3,1,99,99,99,99,4,3,4,4,3,3,3,3,3,1,3,3,99,1,1,2,1,2,1,1,1,1,2,2,2,2,,2.0,3.0,,,,,8.0,,,,,2,3,3,3,2,99,99,99,99,2,99,3,4,3,3,3,3,2,2,2,4,3,1,3,99,3,99,,,,1,1,43,3,5,53.616364617501375,133.18506554300114,1
14448,15,16,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,3,1,5,5,5,4,5,1,1,2,2,1,1,1,1,1,2,2,1,2,,,,4.0,5.0,,,8.0,,,,,3,5,4,5,2,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,3,1,4,4,4,4,,,,3,1,56,5,3,77.73529720712304,133.18506554300114,3
14449,15,16,4,4,4,3,2,3,3,3,4,4,3,3,3,3,3,3,3,99,4,4,5,99,1,1,99,1,1,99,1,1,1,2,2,1,2,,,,,5.0,,7.0,8.0,,,,,3,5,4,99,99,99,99,99,99,99,99,99,3,4,5,4,5,99,2,4,4,4,2,5,4,4,2,,,,1,2,26,2,3,41.82284204961352,133.18506554300114,5
14450,15,16,2,2,2,3,2,99,99,99,99,99,99,3,4,4,4,3,99,3,99,99,4,99,2,2,2,99,2,2,1,2,1,99,99,2,2,,,3.0,4.0,5.0,,,,,,,,4,3,3,4,3,99,99,99,99,99,99,3,3,4,3,3,3,4,4,99,99,4,1,4,99,4,3,,,,1,1,40,3,4,53.616364617501375,133.18506554300114,3
14451,15,16,4,3,4,4,99,5,5,5,4,4,99,4,5,5,4,5,99,99,5,99,3,4,1,1,1,2,1,2,1,1,1,2,2,2,2,1.0,2.0,,,,,7.0,,,,,,4,3,4,4,3,3,99,4,4,3,99,4,4,5,5,4,99,99,4,5,4,5,99,3,5,4,4,3.0,3.0,4.0,1,1,45,3,3,53.616364617501375,133.18506554300114,4
14452,15,16,4,3,99,99,99,2,2,2,2,99,99,99,4,2,2,2,3,3,99,99,4,3,1,1,2,1,2,1,99,1,1,99,2,1,2,1.0,,,,,,7.0,8.0,,,,,4,4,5,3,3,3,3,3,2,4,99,99,99,4,4,3,4,4,4,99,4,3,2,4,2,3,2,,,,1,2,40,3,3,49.791417454550725,133.18506554300114,3
14453,15,16,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,2,4,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,1,2,1.0,,3.0,,,,7.0,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,99,99,4,4,3,2,2,99,99,4,4,4,4.0,4.0,4.0,1,1,71,6,2,118.62268526503578,133.18506554300114,3
14454,15,16,3,3,3,3,3,99,99,5,99,3,99,3,3,3,3,99,99,99,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,1,2,,,3.0,4.0,5.0,,,,,,,,3,3,3,3,3,99,99,99,99,99,99,3,2,4,2,99,99,99,3,3,3,3,3,3,3,3,4,,,,1,1,44,3,4,53.616364617501375,133.18506554300114,3
14455,15,16,4,4,4,3,2,4,4,4,4,4,99,4,3,4,4,2,2,2,99,99,3,4,1,1,1,2,1,1,1,1,1,2,2,1,2,,,,,5.0,,7.0,,9.0,,,,4,4,4,4,4,4,4,4,4,4,99,4,4,4,4,4,99,99,4,4,5,4,99,4,4,4,3,,,,4,1,64,5,4,77.73529720712304,133.18506554300114,4
14456,15,16,3,2,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,3,5,1,2,2,2,1,2,2,1,1,1,2,2,1,2,,,,4.0,,,7.0,8.0,,,,,1,2,1,1,1,1,1,1,1,3,1,1,4,4,4,5,5,5,5,4,5,4,3,4,4,4,4,,,,1,2,60,5,6,96.42484738670795,133.18506554300114,1
14457,15,16,2,4,4,5,2,4,3,3,4,2,4,1,3,4,4,3,4,1,3,3,3,2,1,1,2,2,2,1,1,1,1,2,2,2,99,,2.0,,,,6.0,7.0,,,,,,3,3,3,3,2,2,4,4,4,4,2,2,4,3,3,3,3,1,2,4,4,2,2,1,1,1,4,2.0,2.0,3.0,3,2,21,1,4,50.96914023770001,133.18506554300114,3
14458,15,16,2,3,3,99,99,3,2,1,3,3,99,3,1,1,2,3,3,99,3,3,3,3,1,1,2,1,2,2,1,1,1,1,2,1,99,,2.0,,,,,7.0,8.0,,,,,4,3,3,4,1,3,3,99,4,2,99,4,3,4,99,3,4,99,2,4,4,4,3,3,3,3,3,1.0,2.0,1.0,1,2,40,3,4,49.791417454550725,133.18506554300114,4
14459,15,16,3,3,3,4,3,3,2,99,99,4,99,3,99,3,3,3,99,99,3,5,4,4,1,1,2,1,1,2,1,1,1,2,2,1,99,,,3.0,,5.0,6.0,,,,,,,4,3,3,3,4,4,4,4,3,2,99,2,4,2,3,3,4,99,5,4,4,2,3,3,3,3,3,3.0,3.0,3.0,1,2,30,2,3,41.82284204961352,133.18506554300114,3
14460,15,16,3,2,4,3,3,1,2,1,99,1,1,1,1,1,1,1,1,4,3,3,3,2,2,1,1,2,2,1,1,1,2,1,2,2,2,,2.0,,4.0,,,7.0,,,,,,3,2,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,4,3,4,3,3,,,,1,2,44,3,5,49.791417454550725,133.18506554300114,3
14461,15,16,4,3,4,4,3,99,99,99,4,99,99,5,4,1,4,3,4,5,4,3,4,3,1,1,2,1,2,1,1,1,1,2,2,2,99,,,,,,,7.0,8.0,9.0,,,,3,3,4,3,1,99,99,99,4,3,2,3,4,4,5,5,5,5,4,3,4,4,2,4,5,4,3,,,,1,2,48,4,4,60.43237123117283,133.18506554300114,3
14462,15,16,3,4,3,4,4,4,2,2,2,1,99,3,4,4,5,5,5,2,5,4,4,4,1,1,2,1,2,1,1,1,1,2,2,1,99,1.0,2.0,3.0,,,,,,,,,,3,3,4,5,4,99,99,2,4,1,1,3,4,5,4,4,4,3,3,4,5,2,2,3,3,3,1,,,,1,2,47,4,3,60.43237123117283,133.18506554300114,4
14463,15,16,4,4,4,4,2,3,3,4,4,2,2,3,3,4,4,4,3,3,3,3,4,4,1,1,2,1,2,2,1,1,1,2,2,1,99,,,3.0,4.0,5.0,,,,,,,,4,4,4,3,4,99,4,4,4,3,1,4,4,4,2,3,4,5,2,4,4,4,4,3,4,4,4,3.0,2.0,3.0,1,2,28,2,3,41.82284204961352,133.18506554300114,5
14464,15,16,3,4,3,4,4,2,2,2,3,3,3,2,3,4,2,3,3,1,4,4,4,4,2,1,2,1,2,1,1,1,1,2,2,2,2,,2.0,3.0,4.0,,,,,,,,,3,3,4,4,1,1,1,1,3,4,3,4,5,3,4,4,4,1,4,4,4,3,2,4,3,4,4,,,,1,2,44,3,4,49.791417454550725,133.18506554300114,4
14465,15,16,4,4,3,3,4,3,4,2,3,2,4,4,4,4,4,4,4,1,4,5,4,4,99,99,1,99,2,99,2,1,1,2,2,99,99,,,,4.0,5.0,6.0,,,,,,,2,3,3,4,1,2,2,1,2,3,2,3,4,3,2,4,4,1,4,2,4,4,3,4,4,4,3,,,,1,2,36,3,3,49.791417454550725,133.18506554300114,5
14466,15,16,4,3,4,4,2,99,4,99,4,5,1,4,4,5,4,5,5,4,99,99,5,4,2,1,2,1,2,1,1,1,1,2,2,1,2,,,,4.0,,6.0,7.0,,,,,,3,3,4,4,1,2,2,4,3,4,1,4,4,4,4,4,4,1,3,3,99,3,2,3,3,4,2,4.0,3.0,2.0,1,2,62,5,2,96.42484738670795,133.18506554300114,5
14467,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,99,99,1,1,2,1,1,1,2,1,1,2,99,1,2,1.0,,,4.0,,6.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,2,61,5,3,96.42484738670795,133.18506554300114,1
14468,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,99,99,1,2,2,1,1,2,1,1,1,1,2,99,1,2,,2.0,,,5.0,6.0,,,,,,,5,1,1,1,1,1,1,1,1,99,1,1,1,1,5,5,5,2,1,1,99,99,99,1,1,1,1,1.0,1.0,1.0,1,2,40,3,3,49.791417454550725,133.18506554300114,5
14469,15,16,1,1,1,1,1,99,99,99,99,99,99,1,1,1,1,1,1,1,99,99,1,99,1,1,99,99,2,1,2,1,1,2,99,1,2,1.0,,,4.0,,6.0,,,,,,,5,5,5,5,1,99,99,99,99,99,5,5,5,5,5,5,5,99,5,99,99,1,1,1,99,99,99,,,,1,2,35,2,4,41.82284204961352,133.18506554300114,5
14470,15,16,1,1,1,1,1,99,99,99,99,99,1,1,1,1,1,1,5,1,99,99,99,99,1,1,2,1,2,2,1,1,1,2,99,1,2,,2.0,,,5.0,6.0,,,,,,,5,5,5,5,5,99,99,99,99,5,5,5,5,5,5,5,5,5,1,99,99,1,1,5,99,99,99,,,,1,1,28,2,4,46.12647681894904,133.18506554300114,5
14471,15,16,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,5,1,5,5,5,99,1,2,99,99,1,2,1,1,99,99,1,2,,,,4.0,,,,8.0,,10.0,,,1,1,5,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,99,99,1,1,1,5,5,5,1.0,1.0,1.0,1,2,57,5,4,96.42484738670795,133.18506554300114,5
14472,15,16,1,1,1,1,1,99,99,99,99,1,1,1,5,1,1,1,1,1,99,99,5,99,1,1,2,2,99,2,1,1,1,2,99,1,2,,,3.0,,,6.0,7.0,,,,,,1,1,1,1,1,99,99,99,99,5,4,1,5,1,1,1,1,1,1,99,99,1,1,5,99,99,99,,,,1,2,37,3,3,49.791417454550725,133.18506554300114,5
14473,15,16,1,1,1,1,1,99,99,99,99,99,99,1,5,1,1,5,1,1,1,5,5,99,2,1,2,2,2,1,2,2,2,1,99,2,2,,,,4.0,,6.0,,8.0,,,,,1,1,1,1,1,99,99,99,99,99,5,5,5,5,5,5,5,5,1,1,5,5,1,5,99,99,99,,,,1,1,26,2,4,46.12647681894904,133.18506554300114,1
14474,15,16,1,1,1,1,1,99,99,99,99,99,5,5,1,1,5,5,5,5,5,4,5,5,1,1,1,99,99,1,1,1,1,2,99,1,2,1.0,,3.0,,,6.0,,,,,,,5,5,5,1,1,99,99,99,99,5,5,5,5,5,5,5,5,99,5,5,5,5,1,1,99,99,99,,,,1,2,37,3,5,49.791417454550725,133.18506554300114,5
14475,15,16,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,5,5,5,5,5,1,99,1,1,2,99,99,1,1,1,1,2,99,1,2,,,3.0,4.0,5.0,,,,,,,,5,1,5,1,1,99,99,99,99,5,1,1,5,5,5,5,5,5,1,1,5,1,1,1,99,5,99,,,,1,2,41,3,4,49.791417454550725,133.18506554300114,5
14476,15,16,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,2,1,1,2,1,1,1,2,,,3.0,,5.0,,,8.0,,,,,3,3,3,3,2,2,2,3,2,2,2,3,4,4,2,3,3,3,3,2,3,3,3,3,3,3,3,4.0,3.0,3.0,2,2,78,7,3,319.9230473930687,133.18506554300114,3
14477,15,16,3,3,3,3,3,4,3,3,3,3,4,4,3,4,4,4,3,4,4,4,4,4,1,1,1,2,2,1,1,1,1,1,1,1,2,1.0,,,,5.0,,7.0,,,,,,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,,,,3,1,58,5,5,77.73529720712304,133.18506554300114,4
14478,15,16,3,3,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,3,3,1,1,1,2,1,1,1,1,1,2,2,1,2,,2.0,,,5.0,6.0,,,,,,,2,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,4.0,3.0,3.0,4,2,52,4,3,60.43237123117283,133.18506554300114,4
14479,15,16,3,4,3,3,4,3,3,4,3,3,4,3,4,4,4,4,3,4,4,4,3,3,1,1,1,2,1,1,1,1,2,2,2,1,2,,2.0,,,5.0,,,8.0,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,,,,2,1,75,6,3,118.62268526503578,133.18506554300114,4
14480,15,16,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,4,4,4,1,1,1,2,1,2,2,1,2,1,1,2,2,,,3.0,,5.0,6.0,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,2,2,38,3,4,49.791417454550725,133.18506554300114,4
14481,15,16,3,3,2,2,2,2,4,4,4,3,4,3,3,4,4,4,3,4,4,4,3,4,1,1,1,1,1,1,1,1,1,2,2,1,2,,2.0,,4.0,5.0,,,,,,,,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,3,4,3,4,4,3,4,3,3,3,3,3.0,2.0,2.0,2,2,26,2,4,41.82284204961352,133.18506554300114,3
14482,15,16,4,3,3,2,2,2,2,3,3,3,3,2,2,3,3,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,,2.0,,4.0,5.0,,,,,,,,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,,,,2,2,61,5,3,96.42484738670795,133.18506554300114,2
14483,15,16,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,,2.0,,4.0,5.0,,,,,,,,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.0,2.0,3.0,4,2,61,5,3,96.42484738670795,133.18506554300114,4
14484,15,16,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1,2,,2.0,,4.0,5.0,,,,,,,,4,4,3,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,2,2,45,3,3,49.791417454550725,133.18506554300114,3
14485,15,16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1,2,,2.0,,4.0,,6.0,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,2,2,49,4,3,60.43237123117283,133.18506554300114,3
14486,15,16,2,4,3,99,99,99,99,99,99,3,3,4,5,4,4,4,1,2,2,3,3,99,2,1,2,2,1,1,1,1,1,2,2,1,2,1.0,2.0,,,,,7.0,,,,,,2,4,3,99,99,99,99,99,99,3,4,4,4,2,3,3,2,3,2,2,4,3,1,3,99,3,3,,,,1,1,44,3,3,53.616364617501375,133.18506554300114,3
14487,15,16,2,2,2,2,99,99,99,99,99,2,2,2,4,2,3,3,3,2,2,2,2,99,2,2,2,2,2,2,1,1,1,1,2,1,2,1.0,2.0,,,,,7.0,,,,,,3,3,3,99,99,99,99,99,99,3,3,3,5,4,4,4,4,4,1,3,3,2,2,2,99,2,99,,,,1,1,58,5,3,77.73529720712304,133.18506554300114,3
14488,15,16,4,4,2,3,4,99,99,4,99,3,5,3,3,3,4,3,3,3,3,2,3,99,2,99,2,2,2,99,99,2,2,2,2,99,99,1.0,,,4.0,5.0,,,,,,,,3,5,5,99,1,99,99,99,4,5,3,4,4,5,3,5,2,99,4,4,4,5,3,5,4,4,4,,,,3,2,62,5,2,96.42484738670795,133.18506554300114,5
14489,15,16,4,3,4,3,4,4,2,4,4,3,4,3,2,3,4,4,3,4,4,3,3,4,1,1,2,1,2,1,2,1,99,99,2,1,99,1.0,2.0,,,5.0,,,,,,,,4,3,3,3,4,99,3,4,4,3,5,4,99,5,3,3,2,3,1,3,99,3,2,4,99,99,4,,,,3,1,37,3,2,53.616364617501375,133.18506554300114,3
