BD_MATRICULA,cargo,sector_economico,tamano,mercado,impacto_internacional,situacion_economica,entorno_inversion,capacidad_compra,crecimiento_econ,infraestructura,conectividad,facil_crear_emp,recurso_humano,estab_jurid,seguridad,promg_forta_emp,reg_mercado_lab,servicios_pub,produc_finan,facil_comex,impuestos,percepcion_seguridad,seguridad_aumento,victima,hurto,informatico,fraude,extorsion,estafa,hurto_maq,ataq_infraestruc,vandalismo,secuestro,denuncio,inv_extranjera,Stem,simp_tramites,gob_recurso_humano,func_empresas,sistema_salud,acceso_finan,gob_seguridad,inno_emprend,ayuda_empresas,mitig_crisis_int,fintech,dis_inv_extranjera,dis_Stem,dis_simp_tramites,dis_recurso_humano,dis_func_empresas,dis_sistema_salud,dis_acceso_finan,dis_seguridad,dis_inno_emprend,dis_ayuda_empresas,dis_mitig_crisis_int,dis_fintech,inst_alarm,inst_cam_vig,letreros_disuasivos,seguridad_priv,refor_puer_ven,art_autoridades,cap_per_estrg_prev,ninguna,perd_clientes,perd_produc_trab,daños_establ,imp_salud_fis_mental,desin_inver,daño_reputacional,pago_seg_priv,no_gen_cost,year,EXPAN
244_2024,1,3,1,,3,2,4,4,3,4,4,4,4,4,3,4,4,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024,272.09286
246_2024,1,3,1,1,1,1,3,3,3,2,4,3,4,3,3,3,3,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2024,272.09286
247_2024,2,2,1,,3,2,3,3,3,3,4,2,3,3,3,3,2,4,3,3,2,1,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,209.61891
248_2024,3,3,3,1,5,1,3,5,4,5,4,3,4,4,4,4,4,5,5,3,5,3,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2024,77.298248
249_2024,4,3,1,1,3,3,3,2,3,3,4,4,3,4,3,3,2,3,2,3,3,3,3,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2024,272.09286
250_2024,1,3,1,,2,3,1,3,1,3,3,3,3,2,3,3,2,3,2,1,2,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2024,272.09286
251_2024,2,2,1,1,3,1,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,209.61891
252_2024,1,3,1,1,2,1,5,4,4,3,5,5,4,4,5,5,4,5,4,4,4,1,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,2024,272.09286
254_2024,1,1,1,1,3,2,3,3,1,3,5,3,5,4,3,2,3,5,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,103.51765
255_2024,1,1,3,1,3,1,3,4,4,4,4,3,3,3,3,2,3,3,3,2,3,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,2024,80.529411
256_2024,1,3,1,1,4,1,4,4,2,4,4,4,3,4,3,3,2,3,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,272.09286
257_2024,2,3,1,1,2,3,2,2,2,3,3,1,4,3,2,4,3,4,3,3,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2024,272.09286
258_2024,1,1,1,1,3,2,3,3,1,4,1,2,3,4,3,1,3,3,2,2,2,3,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
259_2024,4,2,3,,2,2,3,3,4,3,4,4,3,4,3,3,4,5,3,4,3,3,3,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,2024,63.583332
260_2024,2,2,3,1,3,1,4,4,4,3,5,4,5,4,4,4,4,3,4,3,4,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2024,63.583332
261_2024,2,2,4,,2,1,2,3,3,2,4,2,3,3,2,3,3,4,4,2,3,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,58.222221
262_2024,2,3,1,1,1,3,3,2,2,3,3,2,3,3,1,2,5,3,1,1,5,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,272.09286
263_2024,4,2,1,,2,3,1,4,3,1,4,3,5,3,3,2,3,3,1,2,3,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,209.61891
264_2024,3,3,1,1,3,1,3,2,2,3,4,2,3,3,2,2,2,3,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,272.09286
265_2024,1,3,1,,4,1,2,2,4,2,4,4,3,4,4,1,4,4,2,5,4,1,3,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,272.09286
266_2024,1,2,1,,1,3,2,1,1,3,3,4,2,2,1,1,2,4,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,209.61891
267_2024,1,3,1,1,3,1,3,3,3,3,5,1,3,3,2,3,2,4,3,3,1,1,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2024,272.09286
268_2024,4,3,1,,3,1,3,2,3,3,4,2,3,3,2,3,2,5,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2024,272.09286
269_2024,2,3,1,1,3,1,4,2,3,2,4,4,4,4,3,3,3,4,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2024,272.09286
270_2024,2,3,1,1,2,1,4,3,3,3,2,3,4,4,3,4,3,3,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2024,272.09286
271_2024,1,3,1,1,3,1,3,3,3,4,3,3,3,2,2,3,3,4,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,272.09286
272_2024,1,3,1,1,2,2,2,3,3,3,1,4,1,3,3,3,2,4,2,2,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024,272.09286
273_2024,1,1,1,1,2,1,4,3,2,3,3,1,1,2,1,1,1,3,2,3,1,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2024,103.51765
274_2024,4,3,1,1,4,1,3,3,3,5,5,4,5,5,4,4,3,4,3,2,3,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,272.09286
276_2024,3,2,1,1,2,1,3,5,4,4,4,4,2,4,4,4,2,4,4,4,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,209.61891
277_2024,1,3,1,,2,3,3,2,1,3,2,3,3,2,1,1,2,3,1,2,2,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2024,272.09286
278_2024,4,3,2,,3,1,4,3,4,2,4,3,3,3,3,3,3,4,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,170.04225
279_2024,1,3,1,,2,3,2,2,1,2,3,2,3,2,2,2,2,4,3,2,1,2,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,272.09286
280_2024,1,2,1,1,2,3,3,4,2,4,4,4,2,4,1,2,2,4,4,2,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,209.61891
281_2024,1,3,1,,4,1,5,2,3,4,5,2,3,4,2,3,2,3,3,4,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024,272.09286
282_2024,4,3,1,,3,1,4,3,4,4,4,5,3,4,3,3,2,4,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2024,272.09286
284_2024,1,1,1,,4,1,4,3,3,3,3,3,2,2,2,2,3,5,1,3,5,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,103.51765
285_2024,1,3,1,,2,3,3,2,2,4,4,3,4,3,3,2,4,4,3,4,3,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,272.09286
286_2024,2,1,1,,3,1,4,3,3,1,4,3,2,3,1,3,4,4,2,3,3,2,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2024,103.51765
287_2024,2,3,1,1,3,1,3,2,2,3,3,2,4,4,3,3,2,4,4,2,2,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024,272.09286
288_2024,1,3,1,1,1,1,5,5,1,5,2,3,5,4,4,1,2,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2024,272.09286
289_2024,1,3,1,1,3,1,2,2,2,2,4,3,3,2,1,2,2,4,4,2,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2024,272.09286
290_2024,1,3,1,1,2,3,3,2,2,4,4,5,3,3,2,2,3,3,3,3,4,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2024,272.09286
291_2024,1,3,1,1,3,2,3,2,2,1,3,1,3,3,3,2,3,4,3,2,2,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024,272.09286
292_2024,1,3,1,1,1,3,1,2,1,1,5,3,5,1,1,3,3,1,4,5,1,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2024,272.09286
293_2024,2,1,1,1,3,3,4,4,3,3,4,4,3,4,3,4,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2024,103.51765
294_2024,2,3,1,1,2,1,3,2,3,2,4,4,5,3,2,1,4,2,3,3,1,3,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2024,272.09286
296_2024,1,3,1,1,2,3,1,1,1,5,4,5,2,1,1,1,3,3,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2024,272.09286
298_2024,2,1,1,,3,2,2,2,1,2,4,3,1,2,1,1,3,4,5,3,2,3,2,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,103.51765
299_2024,1,2,1,1,4,1,3,3,4,3,4,3,3,3,2,3,3,4,4,4,3,1,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2024,209.61891
300_2024,1,3,1,1,3,1,4,3,3,3,4,5,3,4,4,3,3,4,4,3,4,3,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,2024,272.09286
301_2024,1,3,1,1,3,2,3,3,4,2,3,3,3,3,2,3,3,4,4,4,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024,272.09286
303_2024,1,3,1,,3,2,3,3,2,3,3,4,2,3,2,3,4,4,3,2,3,3,1,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,272.09286
304_2024,1,2,1,,3,1,4,1,2,1,3,1,2,3,1,3,1,1,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,209.61891
306_2024,1,3,1,1,3,3,3,3,3,3,5,3,3,3,1,2,1,5,2,2,5,2,3,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,272.09286
307_2024,1,2,1,,2,3,1,2,1,5,2,5,2,5,2,2,3,5,3,3,5,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024,209.61891
308_2024,4,2,1,1,2,2,4,1,3,4,5,4,4,1,1,4,3,5,4,5,2,3,3,1,1,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2024,209.61891
309_2024,1,1,1,1,4,1,3,1,2,3,5,5,5,4,2,5,4,5,5,3,5,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2024,103.51765
310_2024,2,3,1,1,2,1,1,2,3,2,3,2,4,4,3,2,4,2,4,2,3,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024,272.09286
311_2024,2,2,1,,2,1,4,2,3,2,4,3,2,4,2,3,4,3,2,3,4,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2024,209.61891
312_2024,2,3,1,,3,2,2,2,2,2,4,3,4,2,2,3,3,4,1,2,2,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,272.09286
313_2024,1,2,1,1,2,1,3,3,4,3,4,2,4,2,3,3,3,4,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2024,209.61891
315_2024,1,3,1,1,2,1,3,2,2,3,3,2,1,3,3,1,4,4,2,4,2,2,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2024,272.09286
316_2024,1,2,1,1,3,1,4,3,4,3,3,4,4,3,3,4,3,4,3,3,4,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2024,209.61891
317_2024,4,3,1,1,3,1,1,3,3,3,2,3,5,2,4,5,3,4,3,5,2,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,272.09286
318_2024,1,3,1,1,4,1,5,2,2,3,4,5,1,2,3,1,1,5,4,4,1,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2024,272.09286
319_2024,1,2,1,1,3,2,4,3,3,3,4,3,4,3,3,3,3,4,3,2,3,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,209.61891
320_2024,2,3,1,1,3,1,3,3,3,4,3,4,5,4,3,3,3,5,3,3,3,1,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2024,272.09286
322_2024,1,3,1,1,3,1,3,4,3,4,4,3,5,4,4,3,4,5,4,4,4,1,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2024,272.09286
323_2024,4,1,2,1,3,1,3,2,2,2,4,3,1,2,2,3,2,3,3,2,1,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,106.4898
324_2024,3,2,1,1,3,3,3,3,3,3,5,2,3,3,1,2,4,5,4,3,3,2,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2024,209.61891
325_2024,4,2,1,1,3,3,4,4,1,3,2,3,3,3,3,2,4,3,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,209.61891
326_2024,2,3,1,1,2,1,3,3,3,5,4,3,4,4,2,4,3,2,3,3,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,2024,272.09286
327_2024,1,3,1,1,2,1,3,3,2,2,2,3,2,3,2,2,3,3,3,2,3,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024,272.09286
328_2024,1,2,1,1,3,1,3,3,3,3,3,4,1,1,1,4,3,3,2,1,3,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,209.61891
329_2024,2,1,1,1,3,1,3,2,2,3,3,1,2,3,1,2,1,2,3,3,1,2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,2024,103.51765
330_2024,2,3,1,1,2,1,2,3,3,1,4,3,4,2,2,4,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,272.09286
331_2024,1,1,1,1,3,1,3,2,1,3,4,4,3,2,3,1,3,2,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,2024,103.51765
332_2024,1,1,1,1,2,1,2,3,2,3,3,2,3,2,3,3,3,2,1,3,2,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2024,103.51765
333_2024,1,2,1,1,2,1,3,3,1,3,2,1,1,3,3,2,2,2,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,209.61891
334_2024,3,3,1,1,3,3,1,3,3,2,4,3,4,2,1,4,3,4,3,4,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2024,272.09286
335_2024,2,1,1,1,4,1,3,3,3,3,4,3,5,1,1,4,2,5,3,4,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,2024,103.51765
336_2024,2,2,1,,2,1,3,4,4,4,4,4,4,4,4,4,3,4,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2024,209.61891
